"NUMERO_PROCESSO_COMPRA";"URL_PORTAL_TRANSPARENCIA";"DATA_CADASTRAMENTO_PROCESSO";"OBJETO_PROCESSO";"URL_DOCUMENTOS_PROCESSO";"CODIGO_ORGAO_DEMANDANTE";"ORGAO_DEMANDANTE";"SITUACAO_PROCESSO";"PROCEDIMENTO_CONTRATACAO";"NUMERO_REGISTRO_PRECO";"URL_NUMERO_REGISTRO_PRECO";"NUMERO_CONTRATO";"URL_INTEGRA_CONTRATO";"CODIGO_ORGAO_CONTRATO";"ORGAO_CONTRATO";"DATA_PUBLICACAO";"INICIO_VIGENCIA";"FIM_VIGENCIA";"FIM_VIGENCIA_ATUALIZADA";"CPF_CNPJ_CONTRATADO";"CONTRATADO";"PROCESSO_SEI";"URL_PROCESSO_SEI";"CODIGO_ITEM_MATERIAL_SERVICO";"ITEM_MATERIAL_SERVICO";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE_ORCAMENTARIA";"LINHA_FORNECIMENTO";"CIDADE_ENTREGA";"QUANTIDADE_HOMOLOGADA";"VALOR_REFERENCIA_UNITARIO";"VALOR_HOMOLOGADO_UNITARIO";"VALOR_REFERENCIA";"VALOR_HOMOLOGADO"
"2311076 000317/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-06-2020/23-07-2020/1831059/0/0/17532/0/0/0/0/21805/66405114/193555/1722905/326977/2311076000317-2020";2020-06-19;"MATERIAL MÉDICO-HOSPITALAR - EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO - MATERIA-PRIMA: SMS 100% POLIPROPILENO.";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=317&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9253504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163789";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-07-15;2020-07-15;2022-07-14;2021-01-10;"20.235.404/0001-71";"DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA";"2310.01.0009098/2020-29";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNR_64I-HdyZYryL9HJ0zZ52pagu50IF08zutMa7ry7II";1722905;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: SMS 100% POLIPROPILENO 45 G/M2; MATERIA-PRIMA 2: .; DIMENSOES (L X C ): 75 CM X 75 CM; TIPO ESTERILIZACAO: COMPATIVEL COM A MATERIA-PRIMA; INDICADOR: NAO POSSUI; APRESENTACAO: FOLHA 75 CM;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS";"Montes Claros";30000;1,16;1,16;34800;34800
"2311076 000407/2020";"http://transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-filtros/5/2020/01-09-2020/17-11-2020/57/67835";2020-07-30;"SERVIÇOS LABORATORIAIS DE DIAGNÓSTICO DA COVID - 19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=407&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9262582;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164732";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-10-14;2020-10-14;2022-10-14;2021-10-14;"19.378.769/0053-05";"INSTITUTO HERMES PARDINI S/A";"2310.01.0006926/2020-85";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNbEzqXQorkV0BV1Cn-hW6BeYpUjBnKUeNjid8Kg-92T3";22306;"SERVICOS DE EXAMES LABORATORIAIS";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"SERVICOS DE ANALISES CLINICAS, PATOLOGICAS E LABORATORIAIS";"Montes Claros";0;270000;270000;270000;270000
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"58.635.830/0001-75";"FARMARIN INDUSTRIA E COMERCIO LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1513559;"SOLUCAO PARA HEMODIALISE - IDENTIFICACAO: FRACAO ACIDA; PRINCIPIO ATIVO: CLORETO DE SODIO+CLORETO DE POTASSIO+ASSOCIACAO; FORMA FARMACEUTICA: SOLUCAO PARA HEMODIALISE; APRESENTACAO: EMBALAGEM 5L;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";502;13,9;13,9;6977,8;6977,8
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;"58.635.830/0001-75";"FARMARIN INDUSTRIA E COMERCIO LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1514210;"SOLUCAO PARA HEMODIALISE - IDENTIFICACAO: FRACAO BASICA; PRINCIPIO ATIVO: BICARBONATO DE SODIO; FORMA FARMACEUTICA: SOLUCAO PARA HEMODIALISE; APRESENTACAO: EMBALAGEM 5L;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";502;8,55;8,55;4292,1;4292,1
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1487779;"HEPARINA SODICA - PRINCIPIO ATIVO: HEPARINA SODICA; CONCENTRACAO/DOSAGEM: 5000 UI/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL INTRAVENOSA; APRESENTACAO: FRASCO-AMPOLA 5ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";1130;22,27;22,27;25165,1;25165,1
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1512285;"DEXTROCETAMINA - PRINCIPIO ATIVO: DEXTROCETAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 10 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";250;69,9;69,9;17475;17475
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1512293;"DEXTROCETAMINA - PRINCIPIO ATIVO: DEXTROCETAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 50 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";900;13,76;13,76;12384;12384
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1512552;"MIDAZOLAM - PRINCIPIO ATIVO: MIDAZOLAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";4000;6,9;6,9;27600;27600
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1512897;"PROPOFOL - PRINCIPIO ATIVO: PROPOFOL; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: EMULSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 20 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";2000;13,54;13,54;27080;27080
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1525662;"BROMETO DE ROCURONIO - PRINCIPIO ATIVO: BROMETO DE ROCURONIO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 5 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";250;20,5;20,5;5125;5125
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1525689;"BROMETO DE PANCURONIO - PRINCIPIO ATIVO: BROMETO DE PANCURONIO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";1300;7,5;7,5;9750;9750
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261504;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164493";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-09-10;2020-09-10;2021-09-10;2021-03-09;"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1525727;"BESILATO DE ATRACURIO - PRINCIPIO ATIVO: BESILATO DE ATRACURIO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2,5 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";3700;14,1;14,1;52170;52170
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261505;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164494";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-10-01;2020-10-01;2021-03-30;2021-03-30;"08.778.201/0001-26";"DROGAFONTE LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1489186;"ANLODIPINO, BESILATO - PRINCIPIO ATIVO: ANLODIPINO, BESILATO; CONCENTRACAO/DOSAGEM: 5 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";1170;0,073;0,073;85,41;85,41
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261505;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164494";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-10-01;2020-10-01;2021-03-30;2021-03-30;"08.778.201/0001-26";"DROGAFONTE LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1489259;"AZITROMICINA - PRINCIPIO ATIVO: AZITROMICINA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";1500;2;2;3000;3000
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261505;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164494";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-10-01;2020-10-01;2021-03-30;2021-03-30;"08.778.201/0001-26";"DROGAFONTE LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1489755;"DOBUTAMINA, CLORIDRATO - PRINCIPIO ATIVO: DOBUTAMINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 12,5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 20 ML; COMPONENTE: .;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";1500;9,43;9,43;14145;14145
"2311076 000512/2020";"http://www.transparencia.mg.gov.br/compras-e-patrimonio/compras-e-contratos/comprasecontratos-procedimento/3/2020/01-01-2020/17-09-2020/1831059/0/0/39630/0/0/0/0/12963/21220107/149153/1487264/330659/2311076000512-2020";2020-08-20;"MEDICAMENTOS
COVID-19";"https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=2311076&numero=512&ano=2020";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"Concluído";"Dispensa de Licitação";NA;NA;9261505;"https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=164494";2310;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";2020-10-01;2020-10-01;2021-03-30;2021-03-30;"08.778.201/0001-26";"DROGAFONTE LTDA";"2310.01.0011188/2020-53";"https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNUINM-_u2i__awTxQszUVBKBiZ-WlRSL8D1o-jQDymUk";1490869;"SALBUTAMOL, SULFATO - PRINCIPIO ATIVO: SALBUTAMOL, SULFATO; CONCENTRACAO/DOSAGEM: 100 MCG/DOSE; FORMA FARMACEUTICA: AEROSSOL; APRESENTACAO: FRASCO TUBO 200 DOSES; COMPONENTE: APLICADOR;";2311;"UNIVERSIDADE ESTADUAL DE MONTES CLAROS";"MEDICAMENTOS ALOPATICOS";"Montes Claros";2000;7,9;7,9;15800;15800
